Symbol
GANDHAR
GANDHITUBE
GANECOS
GANESHBE
GANESHCP
GANESHHOU
GARFIBRES
GARUDA
GATEWAY
GAUDIUMIVF
GCSL
GEECEE
GENESYS
GENUSPOWER
GEOJITFSL
GESHIP
GFLLIMITED
GHCL
GHCLTEXTIL
GICHSGFIN
GICL
GICRE
GILLETTE
GINNIFILA
GIPCL
GKENERGY
GKSL
GLAND
GLAXO
GLENMARK
GLOBAL
GLOBUSSPR
GLOSTERLTD
GLOTTIS
GMBREW
GMDCLTD
GMMPFAUDLR
GMRAIRPORT
GNA
GNFC
GOACARBON
GOCLCORP
GOCOLORS
GODAVARIB
GODFRYPHLP
GODIGIT
GODREJAGRO
GODREJCP
GODREJIND
GODREJPROP
GOKEX
GOKUL
GOKULAGRO
GOLDIAM
GOODLUCK
GOPAL
GPIL
GPPL
GPTHEALTH
GPTINFRA
GRANULES
GRAPHITE
GRASIM
GRAVITA
GREAVESCOT
GREENLAM
GREENPANEL
GREENPLY
GRINDWELL
GRINFRA
GRMOVER
GROWW
GRPLTD
GRSE
GRWRHITECH
GSFC
GSPCROP
GSPL
GTPL
GUFICBIO
GUJALKALI
GUJAPOLLO
GUJGASLTD
GUJTHEM
GULFOILLUB
HAL
HALDER
HALEOSLABS
HAPPSTMNDS
HAPPYFORGE
HARIOMPIPE
HARRMALAYA
HARSHA
HATSUN
HAVELLS
HBLENGINE
HCG
HCIL
HCLTECH
HDBFS
HDFCAMC
HDFCBANK
HDFCLIFE
HEG
HEIDELBERG
HEMIPROP
HERANBA
HERITGFOOD
HEROMOTOCO
HESTERBIO
HEXATRADEX
HFCL
HGINFRA
HGS
HIKAL
HIMATSEIDE
HINDALCO
HINDCOMPOS
HINDCOPPER
HINDOILEXP
HINDPETRO
HINDUNILVR
HINDWAREAP
HINDZINC
HIRECT
HITECH
HLEGLAS
HMVL
HNDFDS
HOMEFIRST
HONASA
HONAUT
HONDAPOWER
HPAL
HPL
HSCL
HUBTOWN
HUDCO
HUHTAMAKI
HYUNDAI
ICEMAKE
ICICIAMC
ICICIBANK
ICICIGI
ICICIPRULI
ICIL
ICRA
IDBI
IDEAFORGE
IDFCFIRSTB
IEX
IFBAGRO
IFBIND
IFCI
IFGLEXPOR
IGARASHI
IGCL
IGIL
IGL
IGPL
IIFL
IIFLCAPS
IITL
IKIO
IKS
IMAGICAA
IMFA
IMPAL
INA
INDGN
INDHOTEL
INDIA
INDIACEM
INDIAGLYCO
INDIAMART
INDIANB
INDIANHUME
INDIASHLTR
INDIGO
INDIGOPNTS
INDIQUBE
INDNIPPON
INDOAMIN
INDOBORAX
INDOCO
INDOFARM
INDORAMA
INDOSTAR
INDOTECH
INDOTHAI
INDRAMEDCO
INDSWFTLAB
INDUSINDBK
INDUSTOWER
INFOBEAN
INFY
INGERRAND
INNOVACAP
INNOVANA
INNOVISION
INOXGREEN
INOXINDIA
INOXWIND
INSECTICID
INTELLECT
INTERARCH
INTLCONV
IOB
IOC
IOLCP
IONEXCHANG
IPCALAB
IPL
IRCON
IRCTC
IREDA
IRFC
IRIS
IRISDOREME
IRMENERGY
ISGEC
ITC
ITCHOTELS
ITDC
ITI
IVALUE
IXIGO
JAGRAN
JAGSNPHARM
JAIBALAJI
JAICORPLTD
JAINREC
JAMNAAUTO
JARO
JASH
JAYAGROGN
JAYBARMARU
JAYKAY
JAYNECOIND
JBCHEPHARM
JBMA
JGCHEM
JINDALPHOT
JINDALPOLY
JINDALSAW
JINDALSTEL
JINDRILL
JIOFIN
JISLJALEQS
JKCEMENT
JKIL
JKLAKSHMI
JKPAPER
JKTYRE
JLHL
JMFINANCIL
JNKINDIA
JPOLYINVST
JSFB
JSL
JSLL
JSWCEMENT
JSWENERGY
JSWHL
JSWINFRA
JSWSTEEL
JTEKTINDIA
JTLIND
JUBLCPL
JUBLFOOD
JUBLINGREA
JUBLPHARMA
JUNIPER
JUSTDIAL
JWL
JYOTHYLAB
JYOTICNC
KABRAEXTRU
KAJARIACER
KALAMANDIR
KALPATARU
KALYANKJIL
KAMATHOTEL
KANORICHEM
KANPRPLA
KANSAINER
KARURVYSYA
KAYA
KAYNES
KBANK
KCP
KDDL
KEC
KECL
KEI
KERNEX
KFINTECH
KHAICHEM
KICL
KILITCH
KIMS
KINGFA
KIOCL
KIRIINDUS
KIRLOSBROS
KIRLOSENG
KIRLOSIND
KIRLPNU
KITEX
KKCL
KMEW
KNAGRI
KNRCON
KOKUYOCMLN
KOLTEPATIL
KOPRAN
KOTAKBANK
KOTHARIPET
KOTHARIPRO
KPEL
KPIGREEN
KPIL
KPITTECH
KPRMILL
KRBL
KRISHANA
KRISHIVAL
KRISHNADEF
KRITI
KRITINUT
KRN
KRONOX
KROSS
KRSNAA
KRYSTAL
KSB
KSCL
KSHINTL
KSL
KSOLVES
KTKBANK
KUANTUM
LALPATHLAB
LANDMARK
LAOPALA
LATENTVIEW
LAURUSLABS
LAXMIDENTL
LAXMIINDIA
LEMERITE
LEMONTREE
LENSKART
LGBBROSLTD
LGEINDIA
LGHL
LIBERTSHOE
LICHSGFIN
LICI
LINC
LINCOLN
LINDEINDIA
LLOYDSENGG
LLOYDSENT
LLOYDSME
LMW
LODHA
LOKESHMACH
LORDSCHLO
LOTUSDEV
LT
LTF
LTFOODS
LTM
LTTS
LUMAXIND
LUMAXTECH
LUPIN
LUXIND
LXCHEM
M
MAANALU
MACPOWER
MADRASFERT
MAGADSUGAR
MAHABANK
MAHEPC
MAHLIFE
MAHLOG
MAHSCOOTER
MAHSEAMLES
MAITHANALL
MALLCOM
MAMATA
MANAKCOAT
MANAKSIA
MANAKSTEEL
MANALIPETC
MANAPPURAM
MANBA
MANCREDIT
MANGLMCEM
MANINDS
MANINFRA
MANKIND
MANOMAY
MANORAMA
MANORG
MANYAVAR
MAPMYINDIA
MARATHON
MARICO
MARINE
MARKOLINES
MARKSANS
MARSONS
MARUTI
MASFIN
MASTEK
MASTERTR
MATRIMONY
MAWANASUG
MAXESTATES
MAXHEALTH
MAXIND
MAYURUNIQ
MAZDA
MAZDOCK
MBAPL
MBEL
MCLEODRUSS
MCX
MEDANTA
MEDIASSIST
MEDICAMEQ
MEDICO
MEDPLUS
MEESHO
MEGASTAR
MEIL
MENONBE
METROBRAND
METROPOLIS
MFIN
MFSL
MGL
MHRIL
MICEL
MIDHANI
MIDWESTLTD
MINDACORP
MINDTECK
MIRCELECTR
MIRZAINT
MMFL
MMP
MMTC
MOBIKWIK
MODINATUR
MODIRUBBER
MODIS
MODISONLTD
MOIL
MOL
MOLDTECH
MOLDTKPAC
MONARCH
MONEYBOXX
MONTECARLO
MOREPENLAB
MOSCHIP
MOTHERSON
MOTILALOFS
MPHASIS
MPSLTD
MRF
MRPL
MSPL
MSTCLTD
MSUMI
MTARTECH
MUFIN
MUFTI
MUKANDLTD
MUNJALAU
MUNJALSHOW
MUTHOOTCAP
MUTHOOTFIN
MUTHOOTMF
MVGJL
MWL
NACLIND
NAHARCAP
NAHARINDUS
NAHARPOLY
NAHARSPING
NATCOPHARM
NATIONALUM
NAUKRI
NAVA
NAVINFLUOR
NAVKARCORP
NAVNETEDUL
NAZARA
NBCC
NBIFIN
NCC
NCLIND
NDLVENTURE
NDRAUTO
NDTV
NELCAST
NELCO
NEOGEN
NEPHROPLUS
NESCO
NESTLEIND
NETWEB
NETWORK18
NEULANDLAB
NEWGEN
NFL
NGLFINE
NH
NHPC
NIACL
NIBE
NIITLTD
NIITMTS
NILKAMAL
NINSYS
NITCO
NITINSPIN
NIVABUPA
NLCINDIA
NMDC
NOCIL
NORTHARC
NPST
NRAIL
NRBBEARING
NRL
NSIL
NSLNISP
NTPC
NTPCGREEN
NUCLEUS
NUVAMA
NUVOCO
NYKAA
OAL
OBEROIRLTY
OCCLLTD
OFSS
OIL
OLAELEC
OLECTRA
OMAXE
OMINFRAL
OMNI
ONEPOINT
ONESOURCE
ONGC
ONMOBILE
ONWARDTEC
OPTIEMUS
ORBTEXP
ORCHPHARMA
ORICONENT
ORIENTBELL
ORIENTCEM
ORIENTCER
ORIENTELEC
ORIENTHOT
ORIENTTECH
ORISSAMINE
ORKLAINDIA
OSWALAGRO
OSWALPUMPS
PACEDIGITK
PAGEIND
PAISALO
PAKKA
PANACEABIO
PANAMAPET
PANSARI
PARACABLES
PARADEEP
PARAGMILK
PARAS
PARKHOSPS
PARKHOTELS
PASHUPATI
PASUPTAC
PATANJALI
PATELRMART
PAUSHAKLTD
PAYTM
PCBL
PDMJEPAPER
PDSL
PENIND
PERSISTENT
PETRONET
PFC
PFIZER
PFOCUS
PGEL
PGHH
PGHL
PGIL
PHOENIXLTD
PICCADIL
PIDILITIND
PIIND
PILANIINVS
PINELABS
PITTIENG
PIXTRANS
PLASTIBLEN
PLATIND
PNB
PNBGILTS
PNBHOUSING
PNCINFRA
PNGJL
PNGSREVA
POCL
POKARNA
POLICYBZR
POLYCAB
POLYMED
POLYPLEX
POONAWALLA
POWERGRID
POWERICA
POWERINDIA
POWERMECH
PPL
PPLPHARMA
PRABHA
PRAJIND
PRAKASH
PRECAM
PRECWIRE
PREMEXPLN
PREMIERENE
PRESTIGE
PRICOLLTD
PRIMESECU
PRINCEPIPE
PRIVISCL
PROSTARM
PROTEAN
PROZONER
PRSMJOHNSN
PRUDENT
PSPPROJECT
PTC
PTCIL
PTL
PUNJABCHEM
PURVA
PVP
PVRINOX
PVSL
PWL
PYRAMID
QPOWER
QUADFUTURE
QUESS
QUICKHEAL
RACLGEAR
RADHIKAJWE
RADIANTCMS
RADICO
RAILTEL
RAIN
RAINBOW
RAJOOENG
RAJRATAN
RALLIS
RAMANEWS
RAMAPHO
RAMCOCEM
RAMCOIND
RAMCOSYS
RAMKY
RAMRAT
RANEHOLDIN
RATEGAIN
RATNAMANI
RATNAVEER
RAYMOND
RAYMONDLSL
RAYMONDREL
RBA
RBLBANK
RBZJEWEL
RCF
RECLTD
REDINGTON
REDTAPE
REFEX
REGAAL
RELAXO
RELIANCE
RELIGARE
RELTD
REMSONSIND
REPCOHOME
REPRO
RESPONIND
RGL
RHIM
RHL
RICOAUTO
RIIL
RISHABH
RITCO
RITES
RKFORGE
RKSWAMY
RML
ROHLTD
ROLEXRINGS
ROSSARI
ROSSTECH
ROTO
ROUTE
RPEL
RPGLIFE
RPPINFRA
RPSGVENT
RPTECH
RRKABEL
RSL
RSWM
RSYSTEMS
RTNINDIA
RUBFILA
RUBICON
RUBYMILLS
RUCHIRA
RUPA
RUSTOMJEE
RVNL
SAATVIKGL
SAFARI
SAGCEM
SAGILITY
SAIL
SAILIFE
SAIPARENT
SAKAR
SAKSOFT
SALSTEEL
SALZERELEC
SAMBHV
SAMHI
SAMMAANCAP
SANATHAN
SANDESH
SANDHAR
SANDUMA
SANGAMIND
SANGHVIMOV
SANOFI
SANOFICONR
SANSERA
SANSTAR
SAPPHIRE
SARDAEN
SAREGAMA
SARLAPOLY
SASKEN
SASTASUNDR
SATIA
SATIN
SAURASHCEM
SBC
SBCL
SBFC
SBGLP
SBICARD
SBILIFE
SBIN
SCHAEFFLER
SCHAND
SCI
SCILAL
SCODATUBES
SDBL
SEAMECLTD
SEDEMAC
SEJALLTD
SENCO
SENORES
SERVOTECH
SESHAPAPER
SETL
SFL
SGFIN
SGIL
SGMART
SHADOWFAX
SHAILY
SHAKTIPUMP
SHALBY
SHALPAINTS
SHANTIGEAR
SHANTIGOLD
SHARDACROP
SHARDAMOTR
SHAREINDIA
SHILCTECH
SHILPAMED
SHIVALIK
SHK
SHOPERSTOP
SHRADHA
SHREDIGCEM
SHREECEM
SHREEJISPG
SHREEPUSHK
SHREERAMA
SHRINGARMS
SHRIPISTON
SHRIRAMFIN
SHRIRAMPPS
SHYAMMETL
SIEMENS
SIGMA
SIGMAADV
SIGNATURE
SIGNPOST
SILINV
SILVERTUC
SIMPLEXINF
SINCLAIR
SINGERIND
SIRCA
SIS
SIYSIL
SJS
SJVN
SKFINDIA
SKFINDUS
SKIPPER
SKMEGGPROD
SKYGOLD
SMARTWORKS
SMCGLOBAL
SMLMAH
SMSPHARMA
SNOWMAN
SOBHA
SOFTTECH
SOLARA
SOLARINDS
SOLARWORLD
SOLEX
SOMANYCERA
SONACOMS
SONATSOFTW
SOTL
SOUTHBANK
SOUTHWEST
SPAL
SPANDANA
SPARC
SPECIALITY
SPECTRUM
SPENCERS
SPIC
SPLPETRO
SPMLINFRA
SPORTKING
SREEL
SRF
SRGHFL
SRHHYPOLTD
SRM
SSWL
STALLION
STANLEY
STAR
STARCEMENT
STARHEALTH
STCINDIA
STEELCAS
STEL
STERTOOLS
STLTECH
STOVEKRAFT
STUDDS
STYL
STYLAMIND
STYLEBAAZA
STYRENIX
SUBROS
SUDARCOLOR
SUDARSCHEM
SUDEEPPHRM
SUKHJITS
SULA
SUMICHEM
SUMMITSEC
SUNCLAY
SUNDARMFIN
SUNDRMFAST
SUNDROP
SUNFLAG
SUNPHARMA
SUNTECK
SUNTV
SUPRAJIT
SUPREMEIND
SUPRIYA
SURAJEST
SURAJLTD
SURAKSHA
SURYAROSNI
SURYODAY
SUTLEJTEX
SUVEN
SUYOG
SUZLON
SVLL
SWANCORP
SWARAJENG
SWELECTES
SWIGGY
SWSOLAR
SYMPHONY
SYNGENE
SYRMA
SYSTMTXC
TAJGVK
TALBROAUTO
TANLA
TARACHAND
TARC
TARIL
TARSONS
TASTYBITE
TATACAP
TATACHEM
TATACOMM
TATACONSUM
TATAELXSI
TATAINVEST
TATAPOWER
TATASTEEL
TATATECH
TATVA
TBOTEK
TBZ
TCC
TCI
TCIEXP
TCPLPACK
TCS
TDPOWERSYS
TEAMLEASE
TECHM
TECHNOE
TEGA
TEJASNET
TEMBO
TENNIND
TERASOFT
TEXINFRA
TEXRAIL
TFCILTD
THANGAMAYL
THEINVEST
THEJO
THELEELA
THEMISMED
THERMAX
THOMASCOOK
THOMASCOTT
THYROCARE
TI
TIIL
TIINDIA
TIL
TIMETECHNO
TIMKEN
TINNARUBR
TIPSMUSIC
TIRUMALCHM
TITAGARH
TITAN
TMB
TMCV
TMPV
TNPETRO
TNPL
TOLINS
TORNTPHARM
TORNTPOWER
TPLPLASTEH
TRACXN
TRANSRAILL
TRANSWORLD
TRAVELFOOD
TRENT
TRITURBINE
TRIVENI
TSFINV
TTKHLTCARE
TTKPRESTIG
TTML
TVSELECT
TVSHLTD
TVSMOTOR
TVSSRICHAK
TVTODAY
UBL
UDS
UEL
UFBL
UFLEX
UGARSUGAR
UGROCAP
UI
UJJIVANSFB
ULTRACEMCO
UNICHEMLAB
UNIDT
UNIECOM
UNIENTER
UNIMECH
UNIONBANK
UNIPARTS
UNITDSPR
UNIVCABLES
UNOMINDA
UPL
URBANCO
USHAMART
UTIAMC
UTLSOLAR
UTTAMSUGAR
V2RETAIL
VADILALIND
VAIBHAVGBL
VALIANTLAB
VALIANTORG
VARROC
VASCONEQ
VBL
VEDL
VEEDOL
VENKEYS
VENTIVE
VENUSPIPES
VENUSREM
VERANDA
VERTOZ
VESUVIUS
VGUARD
VHL
VIDHIING
VIDYAWIRES
VIJAYA
VIKRAMSOLR
VIKRAN
VIMTALABS
VINATIORGA
VINCOFE
VINDHYATEL
VINYLINDIA
VIPIND
VISAKAIND
VISASTEEL
VISHNU
VIYASH
VLSFINANCE
VMART
VMM
VOLTAMP
VOLTAS
VPRPL
VRAJ
VRLLOG
VSSL
VSTIND
VSTTILLERS
VTL
WAAREEENER
WAAREEINDO
WAAREERTL
WABAG
WAKEFIT
WALCHANNAG
WCIL
WEALTH
WEBELSOLAR
WEL
WELCORP
WELENT
WELINV
WELSPUNLIV
WENDT
WESTLIFE
WEWORK
WHEELS
WHIRLPOOL
WINDLAS
WINDMACHIN
WIPRO
WOCKPHARMA
WONDERLA
WSI
WSTCSTPAPR
XCHANGING
XPROINDIA
XTGLOBAL
YASHO
YATHARTH
YATRA
YUKEN
ZAGGLE
ZEEL
ZENSARTECH
ZENTEC
ZFCVINDIA
ZIMLAB
ZODIAC
ZOTA
ZUARI
ZUARIIND
ZYDUSLIFE
ZYDUSWELL
